EmployeeID;FirstName;LastName;Salary;Department;Manager
595;Regina;Walsh;214511;Alpha-Department;20
596;Caroline;Rowe;41829;Social and Charity;13
597;Wendy;Mckee;350882;Key-Account-Group;7
598;Johnathan;Paul;281386;Mergers and Aquisition;2
599;Gavin;Arellano;242738;Human Resources;5
600;Alyssa;Stevenson;163508;Research;12
601;Brandy;Cortez;244747;Diversity;9
602;Kirsten;Baird;328673;Distribution and Shipping;3
603;Candice;House;388007;Social and Charity;13
604;Carrie;Good;363117;Strategic Communication;18
605;Joann;Spencer;196246;Controlling;10
606;Gina;Powell;54640;Diversity;9
607;Amanda;Lucas;343929;Strategic Communication;18
608;Kristine;Blanchard;184989;Diversity;9
609;Toni;Conway;392376;Social and Charity;13
610;Jeanne;Ortega;305066;Business Analysis;6
611;Heather;Orozco;381114;Executive Support & Management Board;16
612;Douglas;Hays;228535;Business Analysis;6
613;Mercedes;George;159405;Financial Services;4
614;Selena;Richmond;172660;Liberterian Relationship;19
615;Francis;Strong;236612;Customer Relationship Management;8
616;Grace;Buchanan;115781;Human Resources;5
617;Paul;Hoffman;242542;Customer Relationship Management;8
618;Judith;Zavala;269692;Alpha-Department;20
619;Devon;Conway;192346;Diversity;9
620;Emily;Carey;262128;Investigation;11
621;Dean;Thompson;125928;Alpha-Department;20
622;Daisy;Weiss;382587;Research;12
623;Dan;Cox;100297;Internal Communication;14
624;Dalton;Schmitt;350380;Sales and Marketing;1
625;Cindy;Becker;94547;Executive Support & Management Board;16
626;Erika;Mendez;179454;Customer Relationship Management;8
627;Sherri;Conrad;239443;Liberterian Relationship;19
628;Melinda;Gallagher;131328;Liberterian Relationship;19
629;Kaitlin;Miller;263575;Customer Relationship Management;8
630;Lydia;Irwin;248211;Investigation;11
631;Eileen;Hernandez;180611;Diversity;9
632;Darrell;Adkins;191153;Customer Relationship Management;8
633;Peggy;Mahoney;176224;Human Resources;5
634;Yolanda;Wilson;63659;Controlling;10
635;Victor;Wu;43318;Liberterian Relationship;19
636;Earl;Hansen;176402;Alpha-Department;20
637;Alison;Fields;103966;Key-Account-Group;7
638;Ana;Decker;396405;Key-Account-Group;7
639;Becky;Larsen;378409;Internal Communication;14
640;Erik;Gamble;165386;Financial Services;4
641;Toni;Hoffman;387411;Financial Services;4
642;Jerome;Mccall;366113;Human Resources;5
643;Desiree;Higgins;93479;Investigation;11
644;Kerry;Stevenson;162606;Human Resources;5
645;Lorraine;Stephens;99535;Externam Communication;15
646;Brett;Hinton;137949;Alpha-Department;20
647;Micheal;Clay;399579;Externam Communication;15
648;Rebekah;Larson;182700;Externam Communication;15
649;Kara;Downs;373078;Customer Relationship Management;8
650;Tony;Booth;268031;Cantine & Beverage Management;17
651;Vincent;Rich;336905;Alpha-Department;20
652;Larry;Mayo;322159;Mergers and Aquisition;2
653;Selena;Brooks;99818;Investigation;11
654;Albert;Dennis;56453;Strategic Communication;18
655;Loretta;Hebert;327668;Social and Charity;13
656;Jean;Reynolds;149016;Distribution and Shipping;3
657;Brady;Woods;235028;Strategic Communication;18
658;Jared;Carter;177272;Key-Account-Group;7
659;Stephen;Browning;205094;Key-Account-Group;7
660;Craig;Boyd;290985;Sales and Marketing;1
661;Brian;Butler;338485;Executive Support & Management Board;16
662;Hector;Jacobson;89324;Financial Services;4
663;Crystal;Villa;129620;Cantine & Beverage Management;17
664;Albert;Flynn;45011;Investigation;11
665;Briana;Norton;101984;Research;12
666;Ariana;Carson;263833;Liberterian Relationship;19
667;Jillian;Weeks;383321;Internal Communication;14
668;Blake;Pierce;131642;Investigation;11
669;Austin;Rowland;324429;Strategic Communication;18
670;Fred;Barry;264855;Internal Communication;14
671;Alex;Fitzgerald;169161;Internal Communication;14
672;Patricia;Mckee;268359;Financial Services;4
673;Chris;Yoder;212319;Social and Charity;13
674;Jeff;Ferguson;127581;Controlling;10
675;Kirk;Short;85958;Customer Relationship Management;8
676;Francis;Terrell;173924;Human Resources;5
677;Katherine;Perkins;241142;Financial Services;4
678;Chloe;Miranda;138664;Alpha-Department;20
679;Nancy;Cruz;347457;Customer Relationship Management;8
680;Kathryn;Johnston;340136;Cantine & Beverage Management;17
681;Andrea;Reed;300611;Externam Communication;15
682;Ronald;Avery;94339;Diversity;9
683;Parker;Bolton;258729;Social and Charity;13
684;Dalton;Solomon;302039;Human Resources;5
685;Patty;Cohen;230650;Diversity;9
686;Brenda;Tate;87106;Business Analysis;6
687;Seth;Ryan;65008;Controlling;10
688;Patricia;Rogers;163848;Alpha-Department;20
689;Marisa;Todd;64167;Diversity;9
690;Sherry;Sheppard;62843;Diversity;9
691;Barbara;Eaton;321463;Mergers and Aquisition;2
692;Andre;Brady;182051;Liberterian Relationship;19
693;Lawrence;Randall;166409;Human Resources;5
694;Jeff;Huff;394216;Distribution and Shipping;3
695;Isabella;Rivera;111173;Financial Services;4
696;Bernard;Prince;302476;Internal Communication;14
697;Rose;Massey;149915;Diversity;9
698;Mason;Cannon;96251;Mergers and Aquisition;2
699;Michael;Valdez;294642;Business Analysis;6
700;Angela;Rivas;224827;Internal Communication;14
701;Randy;Weaver;78237;Customer Relationship Management;8
702;Francisco;Mcintyre;149118;Sales and Marketing;1
703;Warren;Hooper;351499;Financial Services;4
704;Shane;Stephenson;89185;Strategic Communication;18
705;Kelli;Hurley;304020;Social and Charity;13
706;Michelle;Oconnell;308520;Alpha-Department;20
707;Curtis;Little;339433;Alpha-Department;20
708;Ronald;Meza;270087;Liberterian Relationship;19
709;Antonio;Rocha;303278;Business Analysis;6
710;Glenda;Randall;242051;Liberterian Relationship;19
711;Deanna;Hodge;290798;Sales and Marketing;1
712;Tricia;Vasquez;125380;Alpha-Department;20
713;Rachael;Dickerson;354615;Financial Services;4
714;Eileen;Knox;251323;Business Analysis;6
715;Anita;Curry;384639;Key-Account-Group;7
716;Gilbert;Rich;73093;Human Resources;5
717;Tanya;Wheeler;259976;Cantine & Beverage Management;17
718;Andrea;Raymond;125442;Internal Communication;14
719;Tim;Grant;381858;Distribution and Shipping;3
720;Jackie;Clarke;157535;Research;12
721;Melody;Hickman;224725;Distribution and Shipping;3
722;Ian;Meadows;301571;Sales and Marketing;1
723;Seth;Lloyd;48064;Business Analysis;6
724;Selena;Contreras;285706;Cantine & Beverage Management;17
725;Candice;Shepherd;377629;Internal Communication;14
726;Aimee;Hughes;253879;Financial Services;4
727;Levi;Molina;215715;Strategic Communication;18
728;Dawn;Peters;264783;Business Analysis;6
729;Dean;Hayes;338727;Controlling;10
730;Sherri;Grimes;250368;Social and Charity;13
731;Kristi;Woods;209632;Research;12
732;Glenn;Petty;145266;Externam Communication;15
733;Tracey;Contreras;398792;Sales and Marketing;1
734;William;Moon;366242;Distribution and Shipping;3
735;Candace;Clements;288400;Executive Support & Management Board;16
736;Vicki;Carroll;347062;Customer Relationship Management;8
737;Stacie;Carroll;386966;Externam Communication;15
738;Guy;Dominguez;337055;Human Resources;5
739;Hunter;Francis;69863;Social and Charity;13
740;Jonathon;Watson;52403;Key-Account-Group;7
741;Brandi;Thomas;375652;Mergers and Aquisition;2
742;Betty;Keith;231653;Investigation;11
743;Robert;Clements;395509;Investigation;11
744;Frances;Melton;162399;Mergers and Aquisition;2
745;Margaret;Guerrero;304011;Human Resources;5
746;Natalie;York;97008;Human Resources;5
747;Steve;Hood;377633;Distribution and Shipping;3
748;Christie;Banks;40022;Cantine & Beverage Management;17
749;Brandon;Mcfarland;126163;Controlling;10
750;Gregory;Richmond;315007;Investigation;11
751;Angel;Andrade;153856;Internal Communication;14
752;Steven;Case;221108;Mergers and Aquisition;2
753;Nathan;Lutz;112660;Distribution and Shipping;3
754;Shawn;Gamble;324371;Mergers and Aquisition;2
755;Omar;Sharp;190001;Diversity;9
756;Zoe;Hunter;247880;Key-Account-Group;7
757;Marco;Suarez;396346;Externam Communication;15
758;Caleb;Hernandez;324238;Internal Communication;14
759;Adam;Bryan;187548;Cantine & Beverage Management;17
760;Brianna;Nichols;245067;Cantine & Beverage Management;17
761;Malik;Craig;215942;Social and Charity;13
762;Colleen;Murphy;385856;Investigation;11
763;Kim;Harding;261425;Diversity;9
764;Brandy;Benson;118594;Alpha-Department;20
765;Curtis;Reeves;292481;Research;12
766;Cesar;Sanchez;296317;Investigation;11
767;Charles;Clarke;186099;Alpha-Department;20
768;Stanley;Camacho;83212;Investigation;11
769;Jacqueline;Krueger;261204;Alpha-Department;20
770;Courtney;Roach;234709;Social and Charity;13
771;Bill;Hunter;246468;Liberterian Relationship;19
772;Kathryn;Flynn;181863;Cantine & Beverage Management;17
773;Priscilla;Prince;398679;Key-Account-Group;7
774;Jessica;Avery;98578;Liberterian Relationship;19
775;Ray;Holland;150169;Internal Communication;14
776;Deanna;Jordan;262108;Executive Support & Management Board;16
777;Sherry;Maynard;365143;Sales and Marketing;1
778;Roberta;Velazquez;337451;Business Analysis;6
779;Martha;Case;70994;Cantine & Beverage Management;17
780;Yesenia;Callahan;40367;Human Resources;5
781;Michael;Le;128675;Sales and Marketing;1
782;Abigail;Case;353702;Social and Charity;13
783;Elaine;Coleman;185759;Human Resources;5
784;Loretta;Best;245470;Liberterian Relationship;19
785;Richard;Mathews;202508;Research;12
786;Kristen;Pineda;341052;Diversity;9
787;Latoya;Boyer;168864;Executive Support & Management Board;16
788;Jorge;Golden;71840;Controlling;10
789;Bryan;Hayes;300918;Strategic Communication;18
790;Brendan;Oneill;333309;Executive Support & Management Board;16
791;Gwendolyn;Reeves;178968;Alpha-Department;20
792;Warren;Hatfield;198840;Externam Communication;15
793;Earl;Swanson;212963;Research;12
794;Kari;Wise;66802;Mergers and Aquisition;2
795;Erin;Middleton;123044;Investigation;11
796;Arthur;Vasquez;360470;Externam Communication;15
797;Roger;Jordan;346926;Business Analysis;6
798;Robyn;Lowe;105709;Internal Communication;14
799;Luis;Stafford;374566;Externam Communication;15
800;Jacob;Humphrey;346894;Alpha-Department;20
801;Frederick;Sanders;346382;Cantine & Beverage Management;17
802;Julian;Ho;266831;Alpha-Department;20
803;Philip;Delacruz;169491;Alpha-Department;20
804;Debbie;Castaneda;369356;Liberterian Relationship;19
805;Eugene;Beltran;92327;Distribution and Shipping;3
806;Deanna;Vaughn;219133;Key-Account-Group;7
807;Paula;Deleon;154044;Research;12
808;Mario;Walsh;119815;Distribution and Shipping;3
809;Brittany;Velazquez;274369;Business Analysis;6
810;Alexa;Kemp;131025;Financial Services;4
811;Cody;Olson;68947;Key-Account-Group;7
812;Makayla;Baird;244910;Customer Relationship Management;8
813;Peter;Frye;363390;Controlling;10
814;Brendan;Hamilton;66181;Strategic Communication;18
815;Rickey;Everett;159574;Investigation;11
816;Angelica;Washington;304491;Diversity;9
817;Nicolas;Rivas;43608;Cantine & Beverage Management;17
818;Katie;Weeks;238963;Cantine & Beverage Management;17
819;Richard;Foster;355611;Controlling;10
820;Jocelyn;Gill;100465;Customer Relationship Management;8
821;Gregg;Haynes;233854;Distribution and Shipping;3
822;Christian;Frye;359071;Externam Communication;15
823;Jason;Snyder;111885;Alpha-Department;20
824;Clifford;Zuniga;365523;Internal Communication;14
825;Erin;Ray;217489;Controlling;10
826;Luke;Gardner;222150;Diversity;9
827;Latoya;Savage;266271;Investigation;11
828;Todd;Wilson;383792;Mergers and Aquisition;2
829;Gail;Weaver;146302;Liberterian Relationship;19
830;Jamie;Mcbride;91457;Mergers and Aquisition;2
831;Wanda;Farley;67660;Investigation;11
832;Bailey;Fuller;289073;Research;12
833;Dakota;Conrad;398322;Externam Communication;15
834;Veronica;Mayer;239403;Cantine & Beverage Management;17
835;Marcus;Williams;349081;Distribution and Shipping;3
836;Sergio;Petty;182826;Investigation;11
837;Hayley;Berg;361008;Controlling;10
838;Frederick;Patel;261140;Controlling;10
839;Ray;Mcdowell;204234;Financial Services;4
840;Rose;Nolan;297971;Key-Account-Group;7
841;Spencer;Hutchinson;276395;Cantine & Beverage Management;17
842;Blake;Pearson;158236;Distribution and Shipping;3
843;Sonia;Tanner;115695;Business Analysis;6
844;Eddie;Donaldson;399125;Financial Services;4
845;Travis;Conner;60822;Distribution and Shipping;3
846;Zoe;Beltran;121034;Cantine & Beverage Management;17
847;Devon;Riley;230202;Distribution and Shipping;3
848;Connor;Barrera;133542;Distribution and Shipping;3
849;Selena;Kramer;239256;Social and Charity;13
850;Tyrone;Farmer;155991;Research;12
851;Kent;Adkins;347503;Research;12
852;Leonard;Perez;357167;Liberterian Relationship;19
853;Pedro;Riddle;180775;Internal Communication;14
854;Judith;Davies;383182;Business Analysis;6
855;Katherine;Gardner;203971;Key-Account-Group;7
856;Shelia;Cantrell;56311;Controlling;10
857;Christina;Lamb;127483;Strategic Communication;18
858;Carla;Harrison;253335;Investigation;11
859;Mallory;Melendez;189150;Sales and Marketing;1
860;Latasha;Collins;298690;Externam Communication;15
861;Nina;Bell;388605;Cantine & Beverage Management;17
862;Pam;Holder;224533;Strategic Communication;18
863;Norma;Schaefer;382309;Key-Account-Group;7
864;Michele;Walsh;130899;Business Analysis;6
865;Bridget;Newman;47610;Financial Services;4
866;Maria;Ponce;230572;Strategic Communication;18
867;Sergio;Lloyd;366973;Mergers and Aquisition;2
868;Scott;Anderson;238851;Externam Communication;15
869;Sophia;Wilcox;74904;Key-Account-Group;7
870;Caroline;Bender;93830;Cantine & Beverage Management;17
871;Levi;Bartlett;139381;Externam Communication;15
872;Mary;Hays;398262;Business Analysis;6
873;April;Morse;269333;Executive Support & Management Board;16
874;Jim;Jackson;123867;Business Analysis;6
875;Joanna;Kane;337520;Customer Relationship Management;8
876;Alfred;Nunez;155253;Investigation;11
877;Maxwell;Frey;365285;Distribution and Shipping;3
878;Antonio;Patel;342526;Controlling;10
879;Vanessa;Mayer;127290;Social and Charity;13
880;Oscar;Richard;166736;Social and Charity;13
881;Dominic;Hardin;151578;Sales and Marketing;1
882;Ricky;Hubbard;394292;Internal Communication;14
883;Levi;Reynolds;350041;Human Resources;5
884;Evan;Chen;283130;Controlling;10
885;Tonya;Tanner;107652;Cantine & Beverage Management;17
886;Janice;Branch;269687;Business Analysis;6
887;Isaac;Gallegos;86880;Research;12
888;Neil;Gaines;114987;Controlling;10
889;Lawrence;Santiago;123534;Liberterian Relationship;19
890;Alejandro;Harrison;385540;Distribution and Shipping;3
891;Cesar;Downs;114175;Human Resources;5
892;Julian;Manning;127168;Executive Support & Management Board;16
893;Chad;Lester;122770;Key-Account-Group;7
894;Eugene;Macias;196255;Key-Account-Group;7
895;Victoria;Washington;138425;Distribution and Shipping;3
896;Jerome;Church;372942;Key-Account-Group;7
897;Jennifer;Rodriguez;332049;Liberterian Relationship;19
898;Janice;Mueller;357870;Sales and Marketing;1
899;Vincent;Bautista;276155;Executive Support & Management Board;16
900;Debbie;Doyle;199793;Externam Communication;15
901;Melissa;Miller;354357;Externam Communication;15
902;Jaime;Patrick;301029;Alpha-Department;20
903;Curtis;Swanson;106297;Human Resources;5
904;Ana;Raymond;391700;Social and Charity;13
905;Walter;Campos;112696;Key-Account-Group;7
906;Sean;Mckee;277440;Diversity;9
907;Joyce;Kemp;65266;Social and Charity;13
908;Alan;Juarez;317674;Executive Support & Management Board;16
909;Cristina;Mullins;371450;Business Analysis;6
910;Benjamin;Mathews;43377;Research;12
911;Danny;Dominguez;285421;Customer Relationship Management;8
912;Jake;Cohen;224584;Liberterian Relationship;19
913;Cathy;Buck;95109;Mergers and Aquisition;2
914;Gloria;Hooper;353061;Internal Communication;14
915;Malik;Fritz;207887;Mergers and Aquisition;2
916;Maureen;Daugherty;157456;Externam Communication;15
917;Brandy;Shepherd;286425;Financial Services;4
918;Lonnie;Pennington;335440;Investigation;11
919;Cheyenne;Montgomery;54911;Financial Services;4
920;Teresa;Turner;248372;Cantine & Beverage Management;17
921;Mackenzie;Shea;292976;Sales and Marketing;1
922;Jon;Daniel;307175;Investigation;11
923;Harry;Tanner;262557;Diversity;9
924;Penny;Aguilar;128982;Investigation;11
925;Jody;Taylor;98840;Diversity;9
926;Oscar;Rosales;321718;Research;12
927;Christian;Dunlap;89223;Customer Relationship Management;8
928;Rita;Barker;351876;Social and Charity;13
929;Kelly;Mendoza;76905;Key-Account-Group;7
930;Leslie;Rowland;397475;Customer Relationship Management;8
931;Eugene;Gay;82509;Customer Relationship Management;8
932;Gabriel;Gonzalez;317981;Customer Relationship Management;8
933;Jamie;Wong;124537;Diversity;9
934;Heidi;Mann;286270;Alpha-Department;20
935;Raven;Wilcox;171583;Distribution and Shipping;3
936;Dominique;Cooke;302507;Controlling;10
937;Dennis;Schmitt;115009;Mergers and Aquisition;2
938;Glenn;Solomon;86809;Controlling;10
939;Frank;Travis;292019;Sales and Marketing;1
940;Adriana;Cochran;96275;Executive Support & Management Board;16
941;Alisha;Rivera;213720;Externam Communication;15
942;Jonathon;Barber;169396;Mergers and Aquisition;2
943;Sydney;Barker;58426;Business Analysis;6
944;Marisa;Moran;302785;Diversity;9
945;Steve;Brady;180379;Financial Services;4
946;Stacie;Blackwell;174324;Liberterian Relationship;19
947;Phillip;Poole;384271;Customer Relationship Management;8
948;Selena;Petty;60914;Executive Support & Management Board;16
949;Molly;Cabrera;171931;Business Analysis;6
950;Barry;Mcdowell;45856;Diversity;9
951;Andres;Proctor;223626;Alpha-Department;20
952;Calvin;Pineda;109265;Investigation;11
953;Evan;Frazier;327699;Customer Relationship Management;8
954;Kristie;Stafford;46048;Business Analysis;6
955;Howard;Joyce;151212;Internal Communication;14
956;Gerald;Ryan;158638;Research;12
957;Kristine;Vasquez;340457;Financial Services;4
958;Autumn;Morris;180262;Internal Communication;14
